candidate	state	status	path
9b4fcfb897455eebc17812a0af2d365c0c86fc3f	CLEAN	M	backend/internal/service/identity_service.go
0d9e7e1530855c93d4d00fc87406960d4a7fefd5	CLEAN	M	backend/internal/pkg/openai/constants.go
0d9e7e1530855c93d4d00fc87406960d4a7fefd5	CLEAN	M	backend/internal/pkg/openai/constants_test.go
0d9e7e1530855c93d4d00fc87406960d4a7fefd5	CONFLICT	M	backend/internal/service/billing_service.go
0d9e7e1530855c93d4d00fc87406960d4a7fefd5	CLEAN	M	backend/internal/service/openai_codex_models_service.go
0d9e7e1530855c93d4d00fc87406960d4a7fefd5	CLEAN	M	backend/internal/service/openai_codex_models_service_test.go
0d9e7e1530855c93d4d00fc87406960d4a7fefd5	CLEAN	M	backend/internal/service/openai_model_alias.go
0d9e7e1530855c93d4d00fc87406960d4a7fefd5	CLEAN	M	backend/internal/service/upstream_models.go
0d9e7e1530855c93d4d00fc87406960d4a7fefd5	CONFLICT	M	backend/internal/service/upstream_models_test.go
0d9e7e1530855c93d4d00fc87406960d4a7fefd5	CONFLICT	M	frontend/src/components/account/CreateAccountModal.vue
0d9e7e1530855c93d4d00fc87406960d4a7fefd5	CLEAN	M	frontend/src/components/account/EditAccountModal.vue
0d9e7e1530855c93d4d00fc87406960d4a7fefd5	CLEAN	M	frontend/src/components/account/ModelWhitelistSelector.vue
0d9e7e1530855c93d4d00fc87406960d4a7fefd5	CLEAN	M	frontend/src/components/account/__tests__/ModelWhitelistSelector.spec.ts
0d9e7e1530855c93d4d00fc87406960d4a7fefd5	CLEAN	M	frontend/src/composables/__tests__/useModelWhitelist.spec.ts
0d9e7e1530855c93d4d00fc87406960d4a7fefd5	CLEAN	M	frontend/src/composables/useModelWhitelist.ts
0d9e7e1530855c93d4d00fc87406960d4a7fefd5	CLEAN	M	frontend/src/i18n/locales/en/admin/accounts.ts
0d9e7e1530855c93d4d00fc87406960d4a7fefd5	CLEAN	M	frontend/src/i18n/locales/zh/admin/accounts.ts
cc52c93ad7d60c5364c66bbf8c2efacb253a29d7	CLEAN	M	backend/internal/handler/openai_delegation_bootstrap_test.go
cc52c93ad7d60c5364c66bbf8c2efacb253a29d7	CONFLICT	M	backend/internal/handler/openai_gateway_handler.go
aafe93b335763e0586f4f30665751c279dc78c73	CLEAN	M	backend/internal/handler/admin/account_handler.go
aafe93b335763e0586f4f30665751c279dc78c73	CLEAN	M	backend/internal/handler/admin/account_handler_list_test.go
aafe93b335763e0586f4f30665751c279dc78c73	CLEAN	M	backend/internal/handler/dto/mappers.go
aafe93b335763e0586f4f30665751c279dc78c73	CLEAN	M	backend/internal/handler/dto/types.go
aafe93b335763e0586f4f30665751c279dc78c73	CLEAN	M	frontend/src/api/admin/accounts.ts
aafe93b335763e0586f4f30665751c279dc78c73	CLEAN	M	frontend/src/types/index.ts
aafe93b335763e0586f4f30665751c279dc78c73	CLEAN	M	frontend/src/views/admin/AccountsView.vue
aafe93b335763e0586f4f30665751c279dc78c73	CLEAN	A	frontend/src/views/admin/__tests__/AccountsView.lite.spec.ts
83094abf21c5f5752c3e770bc8c70704737a35ec	CLEAN	M	backend/internal/handler/openai_chat_completions.go
83094abf21c5f5752c3e770bc8c70704737a35ec	CLEAN	M	backend/internal/handler/openai_embeddings.go
83094abf21c5f5752c3e770bc8c70704737a35ec	CONFLICT	M	backend/internal/handler/openai_gateway_handler.go
83094abf21c5f5752c3e770bc8c70704737a35ec	CONFLICT	M	backend/internal/handler/openai_gateway_handler_test.go
83094abf21c5f5752c3e770bc8c70704737a35ec	CLEAN	M	backend/internal/service/openai_gateway_count_tokens_test.go
2dc287f2e04210209bebe865ebe6f8b42f81f03c	CLEAN	M	backend/internal/handler/openai_gateway_cyber_test.go
2dc287f2e04210209bebe865ebe6f8b42f81f03c	CONFLICT	M	backend/internal/handler/openai_gateway_handler.go
2dc287f2e04210209bebe865ebe6f8b42f81f03c	CLEAN	M	backend/internal/service/openai_cyber_policy.go
2dc287f2e04210209bebe865ebe6f8b42f81f03c	CONFLICT	M	backend/internal/service/openai_ws_forwarder_ingress.go
2dc287f2e04210209bebe865ebe6f8b42f81f03c	CLEAN	M	backend/internal/service/openai_ws_forwarder_v2.go
2dc287f2e04210209bebe865ebe6f8b42f81f03c	NOBASE	M	backend/internal/service/openai_ws_forwarder_v2_test.go
2dc287f2e04210209bebe865ebe6f8b42f81f03c	CONFLICT	M	backend/internal/service/openai_ws_http_bridge.go
2dc287f2e04210209bebe865ebe6f8b42f81f03c	CONFLICT	M	backend/internal/service/openai_ws_http_bridge_test.go
2dc287f2e04210209bebe865ebe6f8b42f81f03c	CLEAN	M	backend/internal/service/openai_ws_ingress_capacity_shed_test.go
2dc287f2e04210209bebe865ebe6f8b42f81f03c	CONFLICT	M	backend/internal/service/openai_ws_v2_passthrough_adapter.go
c42d78e26c42153dac7641d51ddd6fb0977b0b14	CLEAN	M	backend/internal/handler/admin/admin_helpers_test.go
c42d78e26c42153dac7641d51ddd6fb0977b0b14	NOBASE	M	backend/internal/handler/openai_service_tier_validation_test.go
c42d78e26c42153dac7641d51ddd6fb0977b0b14	CONFLICT	M	backend/internal/service/billing_service.go
c42d78e26c42153dac7641d51ddd6fb0977b0b14	CONFLICT	M	backend/internal/service/billing_service_test.go
c42d78e26c42153dac7641d51ddd6fb0977b0b14	NOBASE	M	backend/internal/service/channel_pricing_multipliers_test.go
c42d78e26c42153dac7641d51ddd6fb0977b0b14	CONFLICT	M	backend/internal/service/openai_codex_models_service.go
c42d78e26c42153dac7641d51ddd6fb0977b0b14	CLEAN	M	backend/internal/service/openai_codex_models_service_test.go
c42d78e26c42153dac7641d51ddd6fb0977b0b14	CLEAN	M	backend/internal/service/openai_fast_policy_test.go
c42d78e26c42153dac7641d51ddd6fb0977b0b14	CLEAN	M	backend/internal/service/openai_fast_policy_ws_test.go
c42d78e26c42153dac7641d51ddd6fb0977b0b14	NOBASE	M	backend/internal/service/openai_fast_service_tier_test.go
c42d78e26c42153dac7641d51ddd6fb0977b0b14	CLEAN	M	backend/internal/service/openai_gateway_chat_completions_test.go
c42d78e26c42153dac7641d51ddd6fb0977b0b14	CLEAN	M	backend/internal/service/openai_gateway_record_usage_test.go
c42d78e26c42153dac7641d51ddd6fb0977b0b14	CONFLICT	M	backend/internal/service/openai_gateway_request_body.go
c42d78e26c42153dac7641d51ddd6fb0977b0b14	CLEAN	M	backend/internal/service/openai_routing_hint.go
c42d78e26c42153dac7641d51ddd6fb0977b0b14	CLEAN	M	backend/internal/service/openai_routing_hint_test.go
c42d78e26c42153dac7641d51ddd6fb0977b0b14	CLEAN	M	backend/internal/service/setting_features.go
c42d78e26c42153dac7641d51ddd6fb0977b0b14	CLEAN	M	backend/internal/service/settings_view.go
c42d78e26c42153dac7641d51ddd6fb0977b0b14	CLEAN	M	frontend/src/api/admin/settings.ts
c42d78e26c42153dac7641d51ddd6fb0977b0b14	CLEAN	M	frontend/src/components/admin/usage/__tests__/UsageTable.spec.ts
c42d78e26c42153dac7641d51ddd6fb0977b0b14	CONFLICT	M	frontend/src/i18n/__tests__/openaiFastPolicyLocales.spec.ts
c42d78e26c42153dac7641d51ddd6fb0977b0b14	CLEAN	M	frontend/src/i18n/__tests__/usageServiceTierLocales.spec.ts
c42d78e26c42153dac7641d51ddd6fb0977b0b14	CONFLICT	M	frontend/src/i18n/locales/en/admin/settings.ts
c42d78e26c42153dac7641d51ddd6fb0977b0b14	CLEAN	M	frontend/src/i18n/locales/en/dashboard.ts
c42d78e26c42153dac7641d51ddd6fb0977b0b14	CONFLICT	M	frontend/src/i18n/locales/zh/admin/settings.ts
c42d78e26c42153dac7641d51ddd6fb0977b0b14	CLEAN	M	frontend/src/i18n/locales/zh/dashboard.ts
c42d78e26c42153dac7641d51ddd6fb0977b0b14	CLEAN	M	frontend/src/utils/__tests__/usageServiceTier.spec.ts
c42d78e26c42153dac7641d51ddd6fb0977b0b14	CLEAN	M	frontend/src/utils/usageServiceTier.ts
c42d78e26c42153dac7641d51ddd6fb0977b0b14	CONFLICT	M	frontend/src/views/admin/SettingsView.vue
fb44e2dd091970dc899f59cbc568bed961035d3f	CONFLICT	M	backend/internal/handler/admin/channel_handler.go
fb44e2dd091970dc899f59cbc568bed961035d3f	CONFLICT	M	backend/internal/handler/admin/channel_handler_test.go
fb44e2dd091970dc899f59cbc568bed961035d3f	CONFLICT	M	backend/internal/handler/admin/group_handler.go
fb44e2dd091970dc899f59cbc568bed961035d3f	CONFLICT	M	backend/internal/handler/available_channel_handler.go
fb44e2dd091970dc899f59cbc568bed961035d3f	CONFLICT	M	backend/internal/handler/composite_platform.go
fb44e2dd091970dc899f59cbc568bed961035d3f	CLEAN	M	backend/internal/handler/composite_platform_test.go
fb44e2dd091970dc899f59cbc568bed961035d3f	CLEAN	M	backend/internal/handler/dto/types.go
fb44e2dd091970dc899f59cbc568bed961035d3f	CONFLICT	M	backend/internal/handler/gateway_handler.go
fb44e2dd091970dc899f59cbc568bed961035d3f	CONFLICT	M	backend/internal/repository/channel_repo_pricing.go
fb44e2dd091970dc899f59cbc568bed961035d3f	NOBASE	M	backend/internal/repository/channel_repo_pricing_time_test.go
fb44e2dd091970dc899f59cbc568bed961035d3f	CLEAN	M	backend/internal/service/account_stats_pricing.go
fb44e2dd091970dc899f59cbc568bed961035d3f	CLEAN	M	backend/internal/service/account_stats_pricing_test.go
fb44e2dd091970dc899f59cbc568bed961035d3f	CONFLICT	M	backend/internal/service/admin_service.go
fb44e2dd091970dc899f59cbc568bed961035d3f	CLEAN	M	backend/internal/service/admin_service_group_test.go
fb44e2dd091970dc899f59cbc568bed961035d3f	CLEAN	M	backend/internal/service/api_key_auth_cache.go
fb44e2dd091970dc899f59cbc568bed961035d3f	CONFLICT	M	backend/internal/service/billing_service.go
fb44e2dd091970dc899f59cbc568bed961035d3f	CONFLICT	M	backend/internal/service/billing_service_test.go
fb44e2dd091970dc899f59cbc568bed961035d3f	NOBASE	M	backend/internal/service/billing_token_cost_request.go
fb44e2dd091970dc899f59cbc568bed961035d3f	NOBASE	M	backend/internal/service/billing_token_cost_request_test.go
fb44e2dd091970dc899f59cbc568bed961035d3f	CONFLICT	M	backend/internal/service/channel.go
fb44e2dd091970dc899f59cbc568bed961035d3f	CONFLICT	M	backend/internal/service/channel_available.go
fb44e2dd091970dc899f59cbc568bed961035d3f	CONFLICT	M	backend/internal/service/gateway_usage_billing.go
fb44e2dd091970dc899f59cbc568bed961035d3f	CLEAN	M	backend/internal/service/group.go
fb44e2dd091970dc899f59cbc568bed961035d3f	NOBASE	M	backend/internal/service/model_plaza_service.go
fb44e2dd091970dc899f59cbc568bed961035d3f	NOBASE	M	backend/internal/service/model_plaza_service_test.go
fb44e2dd091970dc899f59cbc568bed961035d3f	CONFLICT	M	backend/internal/service/model_pricing_resolver.go
fb44e2dd091970dc899f59cbc568bed961035d3f	CONFLICT	M	backend/internal/service/openai_gateway_usage.go
fb44e2dd091970dc899f59cbc568bed961035d3f	CONFLICT	M	backend/internal/service/openai_reasoning_effort_policy.go
fb44e2dd091970dc899f59cbc568bed961035d3f	CONFLICT	M	backend/internal/service/openai_reasoning_effort_policy_test.go
fb44e2dd091970dc899f59cbc568bed961035d3f	CLEAN	A	backend/migrations/234_channel_max_reasoning_effort_multiplier.sql
fb44e2dd091970dc899f59cbc568bed961035d3f	CONFLICT	M	frontend/src/api/admin/channels.ts
fb44e2dd091970dc899f59cbc568bed961035d3f	CLEAN	M	frontend/src/api/channels.ts
fb44e2dd091970dc899f59cbc568bed961035d3f	CONFLICT	M	frontend/src/components/admin/channel/PricingEntryCard.vue
fb44e2dd091970dc899f59cbc568bed961035d3f	NOBASE	M	frontend/src/components/admin/channel/__tests__/PricingEntryCard.timePricing.spec.ts
fb44e2dd091970dc899f59cbc568bed961035d3f	CONFLICT	M	frontend/src/components/admin/channel/types.ts
fb44e2dd091970dc899f59cbc568bed961035d3f	CONFLICT	M	frontend/src/components/modelPlaza/PlazaModelPricingTable.vue
fb44e2dd091970dc899f59cbc568bed961035d3f	CLEAN	M	frontend/src/components/modelPlaza/__tests__/PlazaModelPricingTable.spec.ts
fb44e2dd091970dc899f59cbc568bed961035d3f	CONFLICT	M	frontend/src/i18n/locales/en/admin/channels.ts
fb44e2dd091970dc899f59cbc568bed961035d3f	CLEAN	M	frontend/src/i18n/locales/en/admin/overview.ts
fb44e2dd091970dc899f59cbc568bed961035d3f	CONFLICT	M	frontend/src/i18n/locales/en/dashboard.ts
fb44e2dd091970dc899f59cbc568bed961035d3f	CONFLICT	M	frontend/src/i18n/locales/zh/admin/channels.ts
fb44e2dd091970dc899f59cbc568bed961035d3f	CLEAN	M	frontend/src/i18n/locales/zh/admin/overview.ts
fb44e2dd091970dc899f59cbc568bed961035d3f	CONFLICT	M	frontend/src/i18n/locales/zh/dashboard.ts
fb44e2dd091970dc899f59cbc568bed961035d3f	CLEAN	M	frontend/src/types/index.ts
fb44e2dd091970dc899f59cbc568bed961035d3f	CONFLICT	M	frontend/src/views/admin/ChannelsView.vue
fb44e2dd091970dc899f59cbc568bed961035d3f	CONFLICT	M	frontend/src/views/admin/__tests__/groupsReasoningEffort.spec.ts
fb44e2dd091970dc899f59cbc568bed961035d3f	CONFLICT	M	frontend/src/views/admin/groupsReasoningEffort.ts
d2f87c612e1820f6d4900a71fda1248c5b3544ed	CLEAN	M	backend/internal/repository/http_upstream.go
d2f87c612e1820f6d4900a71fda1248c5b3544ed	CLEAN	M	backend/internal/repository/http_upstream_test.go
d2f87c612e1820f6d4900a71fda1248c5b3544ed	CLEAN	M	backend/internal/service/http_upstream_profile.go
d2f87c612e1820f6d4900a71fda1248c5b3544ed	CLEAN	M	backend/internal/service/http_upstream_profile_test.go
d2f87c612e1820f6d4900a71fda1248c5b3544ed	CLEAN	M	backend/internal/service/openai_gateway_request_body.go
d2f87c612e1820f6d4900a71fda1248c5b3544ed	CLEAN	M	backend/internal/service/openai_images.go
d2f87c612e1820f6d4900a71fda1248c5b3544ed	CLEAN	A	backend/internal/service/openai_images_b64_backfill.go
d2f87c612e1820f6d4900a71fda1248c5b3544ed	CLEAN	A	backend/internal/service/openai_images_b64_backfill_test.go
d2f87c612e1820f6d4900a71fda1248c5b3544ed	CLEAN	M	backend/internal/util/urlvalidator/validator.go
d2f87c612e1820f6d4900a71fda1248c5b3544ed	CLEAN	M	backend/internal/util/urlvalidator/validator_test.go
d2f87c612e1820f6d4900a71fda1248c5b3544ed	CLEAN	M	frontend/src/components/account/CreateAccountModal.vue
d2f87c612e1820f6d4900a71fda1248c5b3544ed	CONFLICT	M	frontend/src/components/account/EditAccountModal.vue
d2f87c612e1820f6d4900a71fda1248c5b3544ed	CONFLICT	M	frontend/src/components/account/__tests__/CreateAccountModal.spec.ts
d2f87c612e1820f6d4900a71fda1248c5b3544ed	CONFLICT	M	frontend/src/components/account/__tests__/EditAccountModal.spec.ts
d2f87c612e1820f6d4900a71fda1248c5b3544ed	CLEAN	M	frontend/src/i18n/locales/en/admin/accounts.ts
d2f87c612e1820f6d4900a71fda1248c5b3544ed	CLEAN	M	frontend/src/i18n/locales/zh/admin/accounts.ts
ed7c8f2208f478907782d2ad646463941d455379	CONFLICT	M	backend/internal/pkg/openai/constants.go
ed7c8f2208f478907782d2ad646463941d455379	CONFLICT	M	backend/internal/pkg/openai/constants_test.go
ed7c8f2208f478907782d2ad646463941d455379	CONFLICT	M	backend/internal/service/billing_service.go
ed7c8f2208f478907782d2ad646463941d455379	CLEAN	M	backend/internal/service/openai_codex_model_metadata.go
ed7c8f2208f478907782d2ad646463941d455379	CLEAN	M	backend/internal/service/openai_codex_model_metadata_test.go
ed7c8f2208f478907782d2ad646463941d455379	CONFLICT	M	backend/internal/service/openai_codex_models_service.go
ed7c8f2208f478907782d2ad646463941d455379	CONFLICT	M	backend/internal/service/openai_codex_models_service_test.go
ed7c8f2208f478907782d2ad646463941d455379	CLEAN	M	backend/internal/service/openai_codex_transform.go
ed7c8f2208f478907782d2ad646463941d455379	CLEAN	M	backend/internal/service/openai_codex_transform_test.go
ed7c8f2208f478907782d2ad646463941d455379	CLEAN	M	backend/internal/service/openai_compat_model_test.go
ed7c8f2208f478907782d2ad646463941d455379	CONFLICT	M	backend/internal/service/openai_gateway_request_body.go
ed7c8f2208f478907782d2ad646463941d455379	CLEAN	M	backend/internal/service/openai_gpt56_max_test.go
ed7c8f2208f478907782d2ad646463941d455379	CLEAN	M	backend/internal/service/openai_messages_continuation.go
ed7c8f2208f478907782d2ad646463941d455379	CONFLICT	M	backend/internal/service/openai_model_alias.go
ed7c8f2208f478907782d2ad646463941d455379	CLEAN	M	backend/internal/service/openai_model_alias_test.go
ed7c8f2208f478907782d2ad646463941d455379	CONFLICT	M	backend/internal/service/pricing_service.go
ed7c8f2208f478907782d2ad646463941d455379	CLEAN	M	backend/internal/service/pricing_service_test.go
ed7c8f2208f478907782d2ad646463941d455379	CONFLICT	M	backend/internal/service/upstream_models.go
ed7c8f2208f478907782d2ad646463941d455379	CONFLICT	M	backend/internal/service/upstream_models_test.go
ed7c8f2208f478907782d2ad646463941d455379	CLEAN	M	frontend/src/components/keys/UseKeyModal.vue
ed7c8f2208f478907782d2ad646463941d455379	CLEAN	M	frontend/src/components/keys/__tests__/UseKeyModal.spec.ts
ed7c8f2208f478907782d2ad646463941d455379	CONFLICT	M	frontend/src/composables/__tests__/useModelWhitelist.spec.ts
ed7c8f2208f478907782d2ad646463941d455379	CONFLICT	M	frontend/src/composables/useModelWhitelist.ts
578785ee7fb35030b094b69624efe25670a36f5f	CLEAN	M	backend/internal/service/gateway_billing_header.go
578785ee7fb35030b094b69624efe25670a36f5f	CLEAN	M	backend/internal/service/gateway_billing_header_test.go
578785ee7fb35030b094b69624efe25670a36f5f	CLEAN	M	backend/internal/service/gateway_count_tokens.go
578785ee7fb35030b094b69624efe25670a36f5f	CLEAN	M	backend/internal/service/gateway_upstream_request.go
ab99d56e9626e6cd731592dae8553c9758a0efa2	CONFLICT	M	backend/cmd/server/VERSION
a3aa9bae6da021bae11f09bcb563704fc9d5794f	CLEAN	M	backend/internal/handler/admin/account_handler.go
a3aa9bae6da021bae11f09bcb563704fc9d5794f	CLEAN	M	backend/internal/handler/gateway_handler.go
a3aa9bae6da021bae11f09bcb563704fc9d5794f	CONFLICT	M	backend/internal/handler/openai_codex_models_handler.go
a3aa9bae6da021bae11f09bcb563704fc9d5794f	CLEAN	A	backend/internal/handler/openai_models_handler.go
a3aa9bae6da021bae11f09bcb563704fc9d5794f	CLEAN	A	backend/internal/handler/openai_models_handler_test.go
a3aa9bae6da021bae11f09bcb563704fc9d5794f	CLEAN	A	backend/internal/server/routes/gateway_models_pinned_test.go
a3aa9bae6da021bae11f09bcb563704fc9d5794f	CONFLICT	M	backend/internal/service/account_test_service.go
a3aa9bae6da021bae11f09bcb563704fc9d5794f	CONFLICT	M	backend/internal/service/group.go
a3aa9bae6da021bae11f09bcb563704fc9d5794f	NOBASE	M	backend/internal/service/openai_codex_models_pinned.go
a3aa9bae6da021bae11f09bcb563704fc9d5794f	CONFLICT	M	backend/internal/service/openai_codex_models_service.go
a3aa9bae6da021bae11f09bcb563704fc9d5794f	CONFLICT	M	backend/internal/service/openai_codex_models_service_test.go
a3aa9bae6da021bae11f09bcb563704fc9d5794f	CLEAN	M	backend/internal/service/openai_gateway_service.go
a3aa9bae6da021bae11f09bcb563704fc9d5794f	CLEAN	A	backend/internal/service/openai_models_list.go
a3aa9bae6da021bae11f09bcb563704fc9d5794f	CLEAN	A	backend/internal/service/openai_models_list_test.go
a3aa9bae6da021bae11f09bcb563704fc9d5794f	CLEAN	M	backend/internal/service/upstream_models.go
a3aa9bae6da021bae11f09bcb563704fc9d5794f	CONFLICT	M	backend/internal/service/wire.go
a3aa9bae6da021bae11f09bcb563704fc9d5794f	NOBASE	M	frontend/src/components/admin/group/CodexManifestAccountsField.vue
a3aa9bae6da021bae11f09bcb563704fc9d5794f	CONFLICT	M	frontend/src/i18n/locales/en/admin/overview.ts
a3aa9bae6da021bae11f09bcb563704fc9d5794f	CONFLICT	M	frontend/src/i18n/locales/zh/admin/overview.ts
a3aa9bae6da021bae11f09bcb563704fc9d5794f	CONFLICT	M	frontend/src/views/admin/GroupsView.vue
a3aa9bae6da021bae11f09bcb563704fc9d5794f	CLEAN	M	frontend/src/views/admin/__tests__/GroupsView.duplicate.spec.ts
a3aa9bae6da021bae11f09bcb563704fc9d5794f	CLEAN	A	openspec/changes/codex-manifest-pinned-accounts/.openspec.yaml
a3aa9bae6da021bae11f09bcb563704fc9d5794f	CLEAN	A	openspec/changes/codex-manifest-pinned-accounts/design.md
a3aa9bae6da021bae11f09bcb563704fc9d5794f	CLEAN	A	openspec/changes/codex-manifest-pinned-accounts/proposal.md
a3aa9bae6da021bae11f09bcb563704fc9d5794f	CLEAN	A	openspec/changes/codex-manifest-pinned-accounts/specs/codex-manifest-cache/spec.md
a3aa9bae6da021bae11f09bcb563704fc9d5794f	CLEAN	A	openspec/changes/codex-manifest-pinned-accounts/specs/codex-manifest-pinned-accounts/spec.md
a3aa9bae6da021bae11f09bcb563704fc9d5794f	CLEAN	A	openspec/changes/codex-manifest-pinned-accounts/tasks.md
a3aa9bae6da021bae11f09bcb563704fc9d5794f	CLEAN	A	openspec/changes/codex-manifest-pinned-accounts/verification.md
a7d2c782df93b017c50be117d805d6c6c76aef87	CONFLICT	M	backend/cmd/server/wire_gen.go
a7d2c782df93b017c50be117d805d6c6c76aef87	CONFLICT	M	backend/internal/handler/admin/account_handler.go
a7d2c782df93b017c50be117d805d6c6c76aef87	CLEAN	A	backend/internal/handler/admin/account_handler_simple_mode_test.go
a7d2c782df93b017c50be117d805d6c6c76aef87	CLEAN	M	backend/internal/handler/admin/admin_service_stub_test.go
a7d2c782df93b017c50be117d805d6c6c76aef87	CLEAN	M	backend/internal/handler/admin/grok_import_probe.go
a7d2c782df93b017c50be117d805d6c6c76aef87	CONFLICT	M	backend/internal/handler/admin/group_handler.go
a7d2c782df93b017c50be117d805d6c6c76aef87	CLEAN	A	backend/internal/handler/admin/group_handler_simple_mode_test.go
a7d2c782df93b017c50be117d805d6c6c76aef87	CLEAN	M	backend/internal/handler/wire.go
a7d2c782df93b017c50be117d805d6c6c76aef87	CLEAN	M	backend/internal/repository/account_repo.go
a7d2c782df93b017c50be117d805d6c6c76aef87	CONFLICT	M	backend/internal/repository/group_repo.go
a7d2c782df93b017c50be117d805d6c6c76aef87	CLEAN	M	backend/internal/repository/group_repo_integration_test.go
a7d2c782df93b017c50be117d805d6c6c76aef87	CLEAN	M	backend/internal/server/api_contract_test.go
a7d2c782df93b017c50be117d805d6c6c76aef87	CONFLICT	M	backend/internal/service/admin_account.go
a7d2c782df93b017c50be117d805d6c6c76aef87	CONFLICT	M	backend/internal/service/admin_group.go
a7d2c782df93b017c50be117d805d6c6c76aef87	CLEAN	M	backend/internal/service/admin_group_duplicate.go
a7d2c782df93b017c50be117d805d6c6c76aef87	CONFLICT	M	backend/internal/service/admin_service.go
a7d2c782df93b017c50be117d805d6c6c76aef87	CLEAN	M	backend/internal/service/admin_service_delete_test.go
a7d2c782df93b017c50be117d805d6c6c76aef87	CLEAN	M	backend/internal/service/admin_service_duplicate_account_test.go
a7d2c782df93b017c50be117d805d6c6c76aef87	CONFLICT	M	backend/internal/service/admin_service_group_test.go
a7d2c782df93b017c50be117d805d6c6c76aef87	CLEAN	M	backend/internal/service/group.go
a7d2c782df93b017c50be117d805d6c6c76aef87	CLEAN	M	backend/internal/service/group_service.go
a7d2c782df93b017c50be117d805d6c6c76aef87	CLEAN	M	frontend/src/components/account/CreateAccountModal.vue
a7d2c782df93b017c50be117d805d6c6c76aef87	CONFLICT	M	frontend/src/components/account/EditAccountModal.vue
a7d2c782df93b017c50be117d805d6c6c76aef87	CLEAN	M	frontend/src/components/common/GroupSelector.vue
a7d2c782df93b017c50be117d805d6c6c76aef87	CLEAN	A	frontend/src/components/common/__tests__/GroupSelector.spec.ts
a7d2c782df93b017c50be117d805d6c6c76aef87	CONFLICT	M	frontend/src/components/layout/AppSidebar.vue
a7d2c782df93b017c50be117d805d6c6c76aef87	CLEAN	M	frontend/src/router/__tests__/guards.spec.ts
a7d2c782df93b017c50be117d805d6c6c76aef87	CLEAN	M	frontend/src/router/index.ts
a7d2c782df93b017c50be117d805d6c6c76aef87	CONFLICT	M	frontend/src/views/admin/GroupsView.vue
a7d2c782df93b017c50be117d805d6c6c76aef87	CLEAN	M	frontend/src/views/admin/__tests__/GroupsView.columnSettings.spec.ts
a7d2c782df93b017c50be117d805d6c6c76aef87	CLEAN	M	frontend/src/views/admin/__tests__/GroupsView.duplicate.spec.ts
8f7f2b5d9235435d872ad395f13de21798c02b73	CONFLICT	M	frontend/src/views/admin/SubscriptionsView.vue
8f7f2b5d9235435d872ad395f13de21798c02b73	CLEAN	A	frontend/src/views/admin/__tests__/SubscriptionsView.userUsageLink.spec.ts
ce328fb37a55ee8a28d8a5c07c59e3e2250a0e5b	CLEAN	M	backend/internal/handler/admin/redeem_handler.go
ce328fb37a55ee8a28d8a5c07c59e3e2250a0e5b	CLEAN	M	backend/internal/service/payment_fulfillment.go
ce328fb37a55ee8a28d8a5c07c59e3e2250a0e5b	CLEAN	M	backend/internal/service/payment_fulfillment_test.go
ce328fb37a55ee8a28d8a5c07c59e3e2250a0e5b	CLEAN	A	backend/internal/service/redeem_admin_fulfillment_test.go
ce328fb37a55ee8a28d8a5c07c59e3e2250a0e5b	CONFLICT	M	backend/internal/service/redeem_service.go
e274de45b784fc39bac880a57ec61c4b1e361cd3	CLEAN	M	backend/internal/service/gateway_messages_cache.go
e274de45b784fc39bac880a57ec61c4b1e361cd3	CLEAN	A	backend/internal/service/gateway_messages_cache_json_test.go
9578ddbddd863185503bb9a4abf811ccf888a348	NOBASE	M	backend/internal/service/openai_responses_input_compat.go
9578ddbddd863185503bb9a4abf811ccf888a348	NOBASE	M	backend/internal/service/openai_responses_input_compat_test.go
c0420e2b8a45598c39f957dd7e5ce6c88ac1c814	CLEAN	M	backend/internal/service/ratelimit_service.go
c0420e2b8a45598c39f957dd7e5ce6c88ac1c814	CLEAN	M	backend/internal/service/ratelimit_service_anthropic_window_limit_test.go
959cbe3d87186c80b36a2b8bde44559bf7da17e3	CONFLICT	M	backend/internal/handler/openai_gateway_handler.go
959cbe3d87186c80b36a2b8bde44559bf7da17e3	CONFLICT	M	backend/internal/service/openai_ws_forwarder_ingress.go
959cbe3d87186c80b36a2b8bde44559bf7da17e3	CONFLICT	M	backend/internal/service/openai_ws_passthrough_turn_pricing_test.go
959cbe3d87186c80b36a2b8bde44559bf7da17e3	CLEAN	M	backend/internal/service/openai_ws_v2_passthrough_adapter.go
8116d235ef62dc1d88e7a2a9603058e87e368cea	CONFLICT	M	backend/internal/pkg/apicompat/chatcompletions_responses_test.go
8116d235ef62dc1d88e7a2a9603058e87e368cea	CONFLICT	M	backend/internal/pkg/apicompat/responses_to_chatcompletions.go
027e3f2d54a1e0fedbb1b1b65c09f77941cdebfa	CLEAN	M	backend/internal/service/gateway_multiplatform_test.go
027e3f2d54a1e0fedbb1b1b65c09f77941cdebfa	CONFLICT	M	backend/internal/service/gateway_scheduling.go
027e3f2d54a1e0fedbb1b1b65c09f77941cdebfa	CONFLICT	M	backend/internal/service/openai_codex_model_metadata.go
027e3f2d54a1e0fedbb1b1b65c09f77941cdebfa	CONFLICT	M	backend/internal/service/openai_codex_model_metadata_test.go
027e3f2d54a1e0fedbb1b1b65c09f77941cdebfa	CLEAN	M	backend/internal/service/openai_codex_models_service.go
f09a5b602e57dc712a1ee8df20f569769308e778	CLEAN	M	backend/internal/service/openai_ws_forwarder_ingress.go
